record_id,asset_id,asset_type,station,route,last_service_date,days_since_service,fault_type,fault_count_30d,health_score,health_status,technician_note,recommended_action,temperature_celsius,vibration_level,oil_pressure_bar,fuel_efficiency_pct,axle_temp_celsius,wheel_profile_mm,pad_thickness_mm,brake_cylinder_pressure_bar,stopping_distance_m,response_time_ms,voltage_output_v,contact_resistance_ohm,rail_wear_mm,gauge_deviation_mm,ballast_void_pct,motor_current_a,cycle_time_seconds,sensor_reliability_pct
f9745bbc-cf47-420e-9d12-f698cb83dd4d,BG-1093,bogie,Hambantota,Colombo Fort - Badulla,2026-07-07,65,suspension_worn,1,41.97,AMBER,Secondary suspension air bag deflated during inspection. Leak found at fitting. Re-sealed.,Inspect wheel profile and axle bearings within 7 days.,,4.69,,,66.0,127.8,,,,,,,,,,,,
2c97be60-7393-400e-a83f-4a14c9beb496,BG-1094,bogie,Gampaha,Colombo Fort - Galle,2026-05-24,109,none,0,77.16,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,2.38,,,55.4,130.7,,,,,,,,,,,,
99e670ee-992d-473f-b443-1c96743f8036,PG-1034,platform_gate,Hatton,Colombo Fort - Trincomalee,2026-07-20,52,none,0,88.54,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.03,8.8,94.4
7ce65f60-838a-44ce-b863-cfc27bc22338,PG-1035,platform_gate,Moratuwa,Colombo Fort - Jaffna,2026-03-14,180,none,0,69.63,AMBER,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Inspect door mechanism and drive motor within 3 days.,,,,,,,,,,,,,,,,4.1,12.4,92.5
80f6b922-d015-4c55-b93f-75ab849244c3,DE-1055,diesel_engine,Matara,Colombo Fort - Badulla,2026-06-16,86,none,0,83.12,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal scheduled maintenance. Next service in 30 days.,79.2,2.21,4.27,89.3,,,,,,,,,,,,,,
a49c4b51-1576-406f-aa82-29aa72c112e6,TR-1045,track_section,Trincomalee,Colombo Fort - Galle,2026-05-13,120,none,0,73.33,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine geometry inspections.,,,,,,,,,,,,,3.27,2.16,10.1,,,
f47898d9-4163-490c-8eb8-af8548a5ca14,SG-1072,signal_unit,Hatton,Colombo Fort - Matara,2026-03-27,167,none,0,65.56,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Check relay contacts and response time within 2 days.,,,,,,,,,,197,23.5,0.313,,,,,,
72742cfb-afed-4cf6-bbd4-7f9897383363,BR-1071,brake_system,Kurunegala,Colombo Fort - Trincomalee,2026-03-26,168,none,0,63.73,AMBER,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,12.8,5.85,282,,,,,,,,,
b8383d99-f500-453b-9d7d-07df8c68a205,SG-1073,signal_unit,Aluthgama,Colombo Fort - Kandy,2026-06-10,92,none,0,82.59,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal monitoring schedule.,,,,,,,,,,169,24.2,0.189,,,,,,
db9b8454-ebdb-42e0-8afd-715c84650337,SG-1074,signal_unit,Hatton,Colombo Fort - Matara,2026-07-21,51,none,0,86.35,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,153,23.8,0.168,,,,,,
32e6ac8e-7634-44dd-92e6-9837aae8cb50,LC-1035,level_crossing,Peradeniya,Colombo Fort - Jaffna,2026-07-02,70,none,0,88.69,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.88,9.3,96.3
5e4b4633-6b0a-4a39-bb9e-6ad3a0bbb95a,BG-1095,bogie,Gampaha,Colombo Fort - Matara,2026-08-23,18,none,0,90.66,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal inspection schedule. Next check in 30 days.,,1.62,,,37.1,133.5,,,,,,,,,,,,
56142de7-aa2e-4c0d-90eb-823fdd7a8874,TR-1046,track_section,Moratuwa,Colombo Fort - Jaffna,2026-03-17,177,none,0,61.38,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,5.04,3.1,15.3,,,
1ab3d1f5-ccda-4c16-a08e-1c831f0af7bf,SG-1075,signal_unit,Moratuwa,Colombo Fort - Trincomalee,2026-09-03,7,none,0,93.59,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,153,23.8,0.088,,,,,,
c81601bc-0cdb-4b82-8007-c49aabfe1b2a,TR-1047,track_section,Nanu Oya,Colombo Fort - Jaffna,2026-05-01,132,none,0,71.81,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine geometry inspections.,,,,,,,,,,,,,3.01,2.18,11.8,,,
cba7a929-ee8c-426e-a3b9-40943df4de4c,DE-1056,diesel_engine,Polgahawela,Colombo Fort - Badulla,2026-06-22,80,none,0,84.78,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,80.4,2.84,4.02,90.9,,,,,,,,,,,,,,
c7d74fd7-5e60-4511-9d14-96f87ddd759c,BG-1096,bogie,Maho,Colombo Fort - Trincomalee,2026-07-05,67,suspension_worn,2,64.6,AMBER,Coil spring sag of 12mm beyond tolerance. Springs replaced. Ride height restored to spec.,Inspect wheel profile and axle bearings within 7 days.,,3.47,,,51.3,129.8,,,,,,,,,,,,
36d9f593-ecb6-41a2-81de-5c7272944a6c,SG-1076,signal_unit,Aluthgama,Colombo Fort - Badulla,2026-04-06,157,relay_fault,1,30.64,RED,Relay coil resistance out of spec at 280 ohm. Replaced relay. Signal operates normally.,Take signal out of service. Emergency repair required before return. See Signal Manual Section 4.,,,,,,,,,,323,20.8,0.588,,,,,,
af5d7cce-d8d0-46ed-9b81-5cc17fac9dd4,BR-1072,brake_system,Polonnaruwa,Colombo Fort - Matara,2026-07-01,71,none,0,92.96,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,17.0,6.2,248,,,,,,,,,
721b1f16-852f-4f76-9a56-7912aa7f5a95,DE-1057,diesel_engine,Peradeniya,Colombo Fort - Badulla,2026-03-19,175,none,0,64.99,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Schedule inspection within 7 days. Check oil and cooling system.,89.3,3.64,3.45,84.8,,,,,,,,,,,,,,
72cc5a61-5d35-43cd-85f3-f0dcfd6196ed,DE-1058,diesel_engine,Kurunegala,Colombo Fort - Badulla,2026-04-15,148,overheating,3,51.57,AMBER,Radiator fins partially blocked with debris. Cleaned and flushed cooling system.,Schedule inspection within 7 days. Check oil and cooling system.,95.3,4.43,3.51,80.9,,,,,,,,,,,,,,
dacb36d3-b010-4d4e-87a9-29162eee295a,BG-1097,bogie,Nanu Oya,Kandy - Badulla,2026-06-07,95,none,0,76.05,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,2.12,,,50.7,128.9,,,,,,,,,,,,
6a9c10d5-dcb5-4fba-b6e9-fab45097a9e7,TR-1048,track_section,Hikkaduwa,Colombo Fort - Jaffna,2026-07-12,60,none,0,78.96,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine geometry inspections.,,,,,,,,,,,,,2.73,1.53,8.4,,,
8c64d5be-cd41-46ea-b0b1-0fbc1d0b24aa,TR-1049,track_section,Polgahawela,Colombo Fort - Badulla,2026-05-06,127,ballast_shortage,5,29.25,RED,Ballast voids found under sleepers at KM 56.7. Section tamped and top-ballasted.,Impose 25 km/h speed restriction. Urgent track repair required. See Track Manual Section 4.,,,,,,,,,,,,,8.06,5.6,23.2,,,
66542b4e-d9d0-4b6e-9e75-f1aa3d489691,BG-1098,bogie,Ambalangoda,Colombo Fort - Galle,2026-08-26,15,suspension_worn,1,75.19,GREEN,Secondary suspension air bag deflated during inspection. Leak found at fitting. Re-sealed.,Continue normal inspection schedule. Next check in 30 days.,,2.19,,,49.8,130.5,,,,,,,,,,,,
d4e4be80-115a-4d02-ab0b-0f67e7dff65f,BG-1099,bogie,Nanu Oya,Colombo Fort - Kandy,2026-06-13,89,none,0,85.08,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,2.1,,,42.6,131.5,,,,,,,,,,,,
0ab8f451-9fbe-4dc8-9e46-f0d79fff71af,PG-1036,platform_gate,Vavuniya,Colombo Fort - Jaffna,2026-06-19,83,none,0,77.85,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.9,10.7,95.0
d05764cc-f696-4b7f-b43a-ed72ddc81038,BR-1073,brake_system,Veyangoda,Colombo Fort - Trincomalee,2026-07-30,42,none,0,84.87,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,16.8,6.06,260,,,,,,,,,
ebd3bc14-16a7-49a7-ac45-f20b677ab771,DE-1059,diesel_engine,Kandy,Colombo Fort - Galle,2026-06-22,80,none,0,78.36,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal scheduled maintenance. Next service in 30 days.,84.1,3.03,3.86,86.4,,,,,,,,,,,,,,
c8ca4c38-7c91-4f9b-ac1a-4bb16d244824,TR-1050,track_section,Peradeniya,Kandy - Badulla,2026-04-13,150,none,0,67.12,AMBER,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,4.04,2.72,10.7,,,
91c17dee-adc2-4897-b46c-f34f399aef84,SG-1077,signal_unit,Hikkaduwa,Kandy - Badulla,2026-08-21,20,response_delay,4,79.45,GREEN,Slow signal response traced to corroded terminal block. Block cleaned and retightened.,Continue normal monitoring schedule.,,,,,,,,,,197,23.1,0.213,,,,,,
69731948-7423-4e51-a07f-4e7778a567b0,BR-1074,brake_system,Ragama,Colombo Fort - Kandy,2026-07-05,67,none,0,93.83,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,18.3,6.21,262,,,,,,,,,
32c4a9fd-8176-43c9-a33a-718ea32ca6c8,BR-1075,brake_system,Veyangoda,Colombo Fort - Galle,2026-04-29,134,none,0,79.93,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,15.5,6.27,267,,,,,,,,,
f6baae55-4b7e-4cc3-908c-2ae6665f562c,BR-1076,brake_system,Jaffna,Colombo Fort - Matara,2026-07-03,69,none,0,91.55,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,18.6,5.94,257,,,,,,,,,
e6ff8d3a-a70c-4cab-9dec-c654bc7b77a0,SG-1078,signal_unit,Kalutara,Colombo Fort - Matara,2026-05-22,111,none,0,73.75,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal monitoring schedule.,,,,,,,,,,184,22.6,0.28,,,,,,
d4cce8da-6b45-47b4-a7dd-1d5c2e4bd419,BR-1077,brake_system,Peradeniya,Colombo Fort - Badulla,2026-07-06,66,cylinder_leak,2,65.35,AMBER,Air cylinder leaking 0.3 bar per minute. Piston seal replaced. Now holding pressure.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,12.9,5.62,301,,,,,,,,,
8d1124bf-bdb4-4335-832b-2f36c4fef9ad,SG-1079,signal_unit,Galle,Colombo Fort - Trincomalee,2026-05-11,122,none,0,75.56,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,162,22.3,0.225,,,,,,
60fd4aee-5f99-4677-9f43-c1a5bf10ef92,BG-1100,bogie,Nanu Oya,Colombo Fort - Matara,2026-05-22,111,none,0,80.74,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,2.71,,,42.6,132.7,,,,,,,,,,,,
c25688c0-f04e-4059-87ac-02bb55b94898,DE-1060,diesel_engine,Kalutara,Colombo Fort - Galle,2026-05-01,132,none,0,80.66,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal scheduled maintenance. Next service in 30 days.,80.8,2.56,3.87,88.0,,,,,,,,,,,,,,
062686b6-b082-4805-b211-d7bff5ac4c67,EL-1040,electric_loco,Ragama,Colombo Fort - Galle,2026-08-07,34,none,0,80.25,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal service cycle. No action required.,81.2,2.37,3.97,90.8,,,,,,,,,,,,,,
5f9863c8-b70b-473c-978a-7c3bf1734c63,BG-1101,bogie,Veyangoda,Colombo Fort - Kandy,2026-04-27,136,wheel_flat,4,32.65,RED,Flat spot detected on wheel 3 during vibration scan. Wheel turned on lathe to profile.,Withdraw asset from service. Full bogie overhaul required. See Bogie Guide Section 5.,,5.72,,,71.6,124.2,,,,,,,,,,,,
93082de5-0bed-422e-a24d-bb16cc1433d6,DE-1061,diesel_engine,Kurunegala,Colombo Fort - Jaffna,2026-05-26,107,none,0,82.55,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,72.8,2.03,4.14,86.6,,,,,,,,,,,,,,
406c0dc8-634f-4c68-958c-5db610def585,DE-1062,diesel_engine,Polonnaruwa,Colombo Fort - Badulla,2026-08-23,18,none,0,100.0,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal scheduled maintenance. Next service in 30 days.,77.7,2.08,4.5,94.0,,,,,,,,,,,,,,
6caa910b-6e0b-4149-b1e6-b47f9a82541b,DE-1063,diesel_engine,Polonnaruwa,Kandy - Badulla,2026-07-09,63,none,0,88.22,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,79.9,2.41,4.2,89.6,,,,,,,,,,,,,,
285a3f44-29b7-44d3-a0d8-7bc17e07ec8e,BR-1078,brake_system,Aluthgama,Colombo Fort - Jaffna,2026-06-20,82,cylinder_leak,5,47.27,AMBER,Air cylinder leaking 0.3 bar per minute. Piston seal replaced. Now holding pressure.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,9.9,5.42,309,,,,,,,,,
99166e79-ca47-44e0-b24c-9d8acac3de25,LC-1036,level_crossing,Kurunegala,Colombo Fort - Kandy,2026-07-12,60,none,0,82.46,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.12,10.4,94.4
dd76caea-f1f8-4a10-9bc1-b883126677a5,DE-1064,diesel_engine,Maradana,Colombo Fort - Matara,2026-03-18,176,none,0,68.16,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Schedule inspection within 7 days. Check oil and cooling system.,87.0,3.25,3.8,86.3,,,,,,,,,,,,,,
814cf79a-df2b-4a2c-853f-03ac94754598,SG-1080,signal_unit,Kandy,Colombo Fort - Trincomalee,2026-04-03,160,lamp_failure,1,51.19,AMBER,"Two signal lamps flickering due to corroded holders. Cleaned holders, replaced lamps.",Check relay contacts and response time within 2 days.,,,,,,,,,,272,22.3,0.451,,,,,,
31808204-edf3-4804-bd0c-6316dbb0d049,TR-1051,track_section,Badulla,Kandy - Badulla,2026-07-23,49,rail_crack,1,64.89,AMBER,Surface crack detected at welded joint. Joint ground flush and re-inspected. No defect.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,3.84,2.49,12.5,,,
c6aa554e-d26f-4004-9e1a-952f61d870a5,BR-1079,brake_system,Galle,Colombo Fort - Galle,2026-04-18,145,none,0,66.16,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,14.6,5.73,309,,,,,,,,,
d5c9d674-7b1b-4e6d-98fd-359745a8c9ba,EL-1041,electric_loco,Matara,Colombo Fort - Galle,2026-05-18,115,none,0,75.43,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal service cycle. No action required.,88.9,3.4,3.89,86.2,,,,,,,,,,,,,,
49127871-43c7-4287-8110-a8e2c17de8f3,SG-1081,signal_unit,Peradeniya,Colombo Fort - Trincomalee,2026-04-05,158,none,0,70.87,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,198,22.1,0.264,,,,,,
86f041ec-6ab0-436f-9e9d-909a37318d7c,SG-1082,signal_unit,Polonnaruwa,Colombo Fort - Matara,2026-08-02,39,none,0,87.3,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal monitoring schedule.,,,,,,,,,,146,24.1,0.17,,,,,,
875a4207-dc21-4b41-b414-31ae9ff18f9e,DE-1065,diesel_engine,Veyangoda,Colombo Fort - Galle,2026-09-02,8,fuel_pump_fault,1,73.0,GREEN,Engine stuttering at load. Fuel filter severely clogged. Replaced filter and primed system.,Continue normal scheduled maintenance. Next service in 30 days.,91.4,3.21,3.65,88.1,,,,,,,,,,,,,,
b878a4b6-eaf4-45b9-8f33-09097af55e7a,DE-1066,diesel_engine,Maho,Colombo Fort - Matara,2026-08-23,18,oil_leak,1,47.96,AMBER,Noticed oil marks on underframe. Tightened drain plug and replaced cracked gasket.,Schedule inspection within 7 days. Check oil and cooling system.,92.7,4.2,3.26,79.5,,,,,,,,,,,,,,
f6359c74-fded-40e1-b50f-3fad011cd296,TR-1052,track_section,Batticaloa,Kandy - Badulla,2026-08-27,14,none,0,98.99,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine geometry inspections.,,,,,,,,,,,,,0.11,0.17,1.9,,,
20c9a0de-69ea-49f7-b2d9-7f50f3f34f18,PG-1037,platform_gate,Gampaha,Colombo Fort - Kandy,2026-07-13,59,none,0,86.99,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.16,10.1,95.8
e3983b84-caed-4be7-98d6-a02f0dda8ef3,BR-1080,brake_system,Hambantota,Colombo Fort - Badulla,2026-08-14,27,none,0,97.51,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,16.3,6.24,250,,,,,,,,,
d4c87b91-fe04-4327-b4fd-51ce5458523b,EL-1042,electric_loco,Polgahawela,Colombo Fort - Matara,2026-05-31,102,none,0,72.96,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal service cycle. No action required.,85.1,2.81,3.45,83.9,,,,,,,,,,,,,,
6183e4cb-641c-4273-8a53-7269e6862c5d,BR-1081,brake_system,Kandy,Colombo Fort - Trincomalee,2026-06-07,95,none,0,72.9,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,12.8,5.86,289,,,,,,,,,
fecd4035-ec58-4b14-8333-7d56d0701698,EL-1043,electric_loco,Polonnaruwa,Colombo Fort - Matara,2026-07-07,65,none,0,72.05,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal service cycle. No action required.,89.8,3.26,3.8,86.3,,,,,,,,,,,,,,
f3903d32-aac4-4243-aafa-9cf94bc6d56f,PG-1038,platform_gate,Vavuniya,Colombo Fort - Kandy,2026-06-26,76,none,0,83.22,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.23,10.4,95.5
dd14c34e-d149-4352-8289-7b1678ca4638,LC-1037,level_crossing,Matara,Colombo Fort - Matara,2026-04-17,146,none,0,58.8,AMBER,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,4.2,13.1,88.0
a3a52565-89a7-477c-9988-13e60652f135,LC-1038,level_crossing,Maho,Colombo Fort - Galle,2026-07-07,65,none,0,86.32,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.3,9.9,98.4
4ffc5299-25f1-4d98-8f59-c2fa00e516e0,TR-1053,track_section,Polgahawela,Colombo Fort - Badulla,2026-03-18,176,none,0,61.65,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,4.7,2.95,13.1,,,
7b4499f4-d9ca-447c-abf7-7c06bb34dcc2,BG-1102,bogie,Polonnaruwa,Colombo Fort - Kandy,2026-06-17,85,none,0,79.76,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,2.39,,,42.3,133.3,,,,,,,,,,,,
0b136302-f11a-4dd1-b4f8-2fda79a724ff,SG-1083,signal_unit,Jaffna,Colombo Fort - Matara,2026-09-08,2,none,0,87.21,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,152,23.4,0.135,,,,,,
e021d410-d4d1-4e69-a9bd-40adcd2efb0c,DE-1067,diesel_engine,Matara,Kandy - Badulla,2026-07-16,56,starter_failure,4,54.79,AMBER,Intermittent starting issues. Traced to corroded battery terminals. Cleaned and torqued.,Schedule inspection within 7 days. Check oil and cooling system.,100.3,4.12,3.29,82.6,,,,,,,,,,,,,,
a566501a-8fb3-4352-9da0-782461024af2,BG-1103,bogie,Hatton,Colombo Fort - Galle,2026-08-08,33,none,0,81.33,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal inspection schedule. Next check in 30 days.,,2.21,,,42.3,132.0,,,,,,,,,,,,
5b867e49-72fb-48c2-84f3-541be73f2d5c,BR-1082,brake_system,Polonnaruwa,Kandy - Badulla,2026-08-08,33,none,0,86.2,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,16.1,5.92,275,,,,,,,,,
a3439cb5-d539-4379-a8e8-eb76ee66f379,SG-1084,signal_unit,Hikkaduwa,Colombo Fort - Matara,2026-07-09,63,none,0,83.96,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal monitoring schedule.,,,,,,,,,,181,23.1,0.154,,,,,,
1a58f1ad-766b-4dd1-96bd-5937f1dd1fd1,SG-1085,signal_unit,Nanu Oya,Colombo Fort - Jaffna,2026-06-13,89,response_delay,2,55.03,AMBER,Slow signal response traced to corroded terminal block. Block cleaned and retightened.,Check relay contacts and response time within 2 days.,,,,,,,,,,225,22.9,0.408,,,,,,
b7daa60a-b2b4-4dd5-bca1-2c97a4fc809f,SG-1086,signal_unit,Badulla,Colombo Fort - Kandy,2026-07-13,59,response_delay,1,64.43,AMBER,"Signal response time 380ms exceeds 300ms standard. Cable inspected, damaged core found.",Check relay contacts and response time within 2 days.,,,,,,,,,,190,22.6,0.32,,,,,,
0963bbd8-f00f-42f3-b1e7-dea55b173868,LC-1039,level_crossing,Trincomalee,Colombo Fort - Jaffna,2026-09-07,3,none,0,95.93,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.42,8.0,98.3
f01373af-6c39-49aa-b1de-0f3a8520ea7f,EL-1044,electric_loco,Hambantota,Colombo Fort - Matara,2026-07-06,66,none,0,72.83,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal service cycle. No action required.,80.7,2.98,3.54,83.5,,,,,,,,,,,,,,
47efeb29-76e9-436d-9394-eecd0f87f89f,DE-1068,diesel_engine,Polgahawela,Colombo Fort - Kandy,2026-06-30,72,fuel_pump_fault,3,59.72,AMBER,Engine stuttering at load. Fuel filter severely clogged. Replaced filter and primed system.,Schedule inspection within 7 days. Check oil and cooling system.,97.3,4.06,3.69,84.0,,,,,,,,,,,,,,
c5c358c6-bb1d-4168-a471-21d90eca120e,SG-1087,signal_unit,Aluthgama,Colombo Fort - Jaffna,2026-08-14,27,relay_fault,4,52.34,AMBER,Relay coil resistance out of spec at 280 ohm. Replaced relay. Signal operates normally.,Check relay contacts and response time within 2 days.,,,,,,,,,,245,21.3,0.43,,,,,,
516811d0-8ac7-48ff-a8c5-76e0347811be,BR-1083,brake_system,Panadura,Colombo Fort - Matara,2026-08-19,22,none,0,85.8,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine checks. No immediate action required.,,,,,,,16.0,6.27,266,,,,,,,,,
aa2ba9a1-0e33-4f36-9768-7eab4a4ee183,LC-1040,level_crossing,Vavuniya,Colombo Fort - Jaffna,2026-05-08,125,none,0,76.71,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.66,10.4,95.4
fcfc6667-c741-4208-bbd0-4a464cf43adc,PG-1039,platform_gate,Matara,Colombo Fort - Jaffna,2026-08-26,15,none,0,100.0,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.06,8.0,98.6
67f3214f-7b99-4bee-88f4-e108cca36c88,PG-1040,platform_gate,Maho,Colombo Fort - Galle,2026-06-15,87,none,0,79.32,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.22,9.5,97.3
02af5126-72ac-4272-aa44-da3e087b59ec,LC-1041,level_crossing,Aluthgama,Colombo Fort - Galle,2026-05-27,106,none,0,84.95,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.75,10.2,94.3
62328276-5837-4e32-a40b-c53277cb4a83,DE-1069,diesel_engine,Kalutara,Colombo Fort - Galle,2026-04-15,148,none,0,73.42,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,81.3,2.93,4.13,85.6,,,,,,,,,,,,,,
b852f517-53c5-462d-92d8-7b7bedd54de2,SG-1088,signal_unit,Moratuwa,Colombo Fort - Galle,2026-06-21,81,lamp_failure,1,55.11,AMBER,"Two signal lamps flickering due to corroded holders. Cleaned holders, replaced lamps.",Check relay contacts and response time within 2 days.,,,,,,,,,,257,23.1,0.412,,,,,,
ff0bb4d4-bdd1-4342-a458-bc0872ffbbc9,LC-1042,level_crossing,Nanu Oya,Colombo Fort - Badulla,2026-06-25,77,none,0,83.14,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.76,9.6,96.2
2a614cde-a70b-4935-803e-0c39f1380a9a,DE-1070,diesel_engine,Polgahawela,Colombo Fort - Kandy,2026-04-07,156,none,0,67.37,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Schedule inspection within 7 days. Check oil and cooling system.,86.4,3.2,3.57,84.6,,,,,,,,,,,,,,
0a79d1b2-952d-4cb9-ac5b-b0c29aa38314,BG-1104,bogie,Ambalangoda,Colombo Fort - Trincomalee,2026-05-11,122,axle_crack,2,32.18,RED,Ultrasonic inspection revealed hairline crack in axle journal. Asset grounded for axle replacement.,Withdraw asset from service. Full bogie overhaul required. See Bogie Guide Section 5.,,5.66,,,75.1,123.9,,,,,,,,,,,,
